"","date_time","minute_hour","hour","interval","date","count","day","date_abbrev"
"3198","10/11/2023, 10:45-59","10:45-59",10,"45-59","10/11/2023",3,"Wednesday","10.11"
"3199","10/11/2023, 10:45-59","10:45-59",10,"45-59","10/11/2023",1,"Wednesday","10.11"
"3200","10/11/2023, 10:45-59","10:45-59",10,"45-59","10/11/2023",10,"Wednesday","10.11"
"3201","10/11/2023, 11:00-14","11:00-14",11,"00-14","10/11/2023",1,"Wednesday","10.11"
"3202","10/11/2023, 11:00-14","11:00-14",11,"00-14","10/11/2023",34,"Wednesday","10.11"
"3203","10/11/2023, 11:00-14","11:00-14",11,"00-14","10/11/2023",3,"Wednesday","10.11"
"3204","10/11/2023, 11:00-14","11:00-14",11,"00-14","10/11/2023",96,"Wednesday","10.11"
"3205","10/11/2023, 11:15-29","11:15-29",11,"15-29","10/11/2023",29,"Wednesday","10.11"
"3206","10/11/2023, 11:15-29","11:15-29",11,"15-29","10/11/2023",3,"Wednesday","10.11"
"3207","10/11/2023, 11:15-29","11:15-29",11,"15-29","10/11/2023",2,"Wednesday","10.11"
"3208","10/11/2023, 11:15-29","11:15-29",11,"15-29","10/11/2023",61,"Wednesday","10.11"
"3209","10/11/2023, 11:30-44","11:30-44",11,"30-44","10/11/2023",45,"Wednesday","10.11"
"3210","10/11/2023, 11:30-44","11:30-44",11,"30-44","10/11/2023",2,"Wednesday","10.11"
"3211","10/11/2023, 11:30-44","11:30-44",11,"30-44","10/11/2023",70,"Wednesday","10.11"
"3212","10/11/2023, 11:45-59","11:45-59",11,"45-59","10/11/2023",26,"Wednesday","10.11"
"3213","10/11/2023, 11:45-59","11:45-59",11,"45-59","10/11/2023",8,"Wednesday","10.11"
"3214","10/11/2023, 11:45-59","11:45-59",11,"45-59","10/11/2023",36,"Wednesday","10.11"
"3215","10/11/2023, 12:00-14","12:00-14",12,"00-14","10/11/2023",48,"Wednesday","10.11"
"3216","10/11/2023, 12:00-14","12:00-14",12,"00-14","10/11/2023",1,"Wednesday","10.11"
"3217","10/11/2023, 12:00-14","12:00-14",12,"00-14","10/11/2023",4,"Wednesday","10.11"
"3218","10/11/2023, 12:00-14","12:00-14",12,"00-14","10/11/2023",80,"Wednesday","10.11"
"3219","10/11/2023, 12:15-29","12:15-29",12,"15-29","10/11/2023",1,"Wednesday","10.11"
"3220","10/11/2023, 12:15-29","12:15-29",12,"15-29","10/11/2023",52,"Wednesday","10.11"
"3221","10/11/2023, 12:15-29","12:15-29",12,"15-29","10/11/2023",7,"Wednesday","10.11"
"3222","10/11/2023, 12:15-29","12:15-29",12,"15-29","10/11/2023",116,"Wednesday","10.11"
"3223","10/11/2023, 12:30-44","12:30-44",12,"30-44","10/11/2023",50,"Wednesday","10.11"
"3224","10/11/2023, 12:30-44","12:30-44",12,"30-44","10/11/2023",1,"Wednesday","10.11"
"3225","10/11/2023, 12:30-44","12:30-44",12,"30-44","10/11/2023",9,"Wednesday","10.11"
"3226","10/11/2023, 12:30-44","12:30-44",12,"30-44","10/11/2023",50,"Wednesday","10.11"
"3227","10/11/2023, 12:45-59","12:45-59",12,"45-59","10/11/2023",30,"Wednesday","10.11"
"3228","10/11/2023, 12:45-59","12:45-59",12,"45-59","10/11/2023",5,"Wednesday","10.11"
"3229","10/11/2023, 12:45-59","12:45-59",12,"45-59","10/11/2023",28,"Wednesday","10.11"
"3230","10/11/2023, 13:00-14","13:00-14",13,"00-14","10/11/2023",57,"Wednesday","10.11"
"3231","10/11/2023, 13:00-14","13:00-14",13,"00-14","10/11/2023",4,"Wednesday","10.11"
"3232","10/11/2023, 13:00-14","13:00-14",13,"00-14","10/11/2023",4,"Wednesday","10.11"
"3233","10/11/2023, 13:00-14","13:00-14",13,"00-14","10/11/2023",56,"Wednesday","10.11"
"3234","10/11/2023, 13:15-29","13:15-29",13,"15-29","10/11/2023",37,"Wednesday","10.11"
"3235","10/11/2023, 13:15-29","13:15-29",13,"15-29","10/11/2023",6,"Wednesday","10.11"
"3236","10/11/2023, 13:15-29","13:15-29",13,"15-29","10/11/2023",99,"Wednesday","10.11"
"3237","10/11/2023, 13:30-44","13:30-44",13,"30-44","10/11/2023",13,"Wednesday","10.11"
"3238","10/11/2023, 13:30-44","13:30-44",13,"30-44","10/11/2023",5,"Wednesday","10.11"
"3239","10/11/2023, 13:30-44","13:30-44",13,"30-44","10/11/2023",33,"Wednesday","10.11"
"3240","10/11/2023, 13:45-59","13:45-59",13,"45-59","10/11/2023",12,"Wednesday","10.11"
"3241","10/11/2023, 13:45-59","13:45-59",13,"45-59","10/11/2023",6,"Wednesday","10.11"
"3242","10/11/2023, 13:45-59","13:45-59",13,"45-59","10/11/2023",13,"Wednesday","10.11"
"3243","10/11/2023, 14:00-14","14:00-14",14,"00-14","10/11/2023",17,"Wednesday","10.11"
"3244","10/11/2023, 14:00-14","14:00-14",14,"00-14","10/11/2023",1,"Wednesday","10.11"
"3245","10/11/2023, 14:00-14","14:00-14",14,"00-14","10/11/2023",2,"Wednesday","10.11"
"3246","10/11/2023, 14:00-14","14:00-14",14,"00-14","10/11/2023",21,"Wednesday","10.11"
"3247","10/11/2023, 14:15-29","14:15-29",14,"15-29","10/11/2023",23,"Wednesday","10.11"
"3248","10/11/2023, 14:15-29","14:15-29",14,"15-29","10/11/2023",1,"Wednesday","10.11"
"3249","10/11/2023, 14:15-29","14:15-29",14,"15-29","10/11/2023",47,"Wednesday","10.11"
"3250","10/11/2023, 14:30-44","14:30-44",14,"30-44","10/11/2023",17,"Wednesday","10.11"
"3251","10/11/2023, 14:30-44","14:30-44",14,"30-44","10/11/2023",1,"Wednesday","10.11"
"3252","10/11/2023, 14:30-44","14:30-44",14,"30-44","10/11/2023",37,"Wednesday","10.11"
"3253","10/11/2023, 14:45-59","14:45-59",14,"45-59","10/11/2023",16,"Wednesday","10.11"
"3254","10/11/2023, 14:45-59","14:45-59",14,"45-59","10/11/2023",1,"Wednesday","10.11"
"3255","10/11/2023, 14:45-59","14:45-59",14,"45-59","10/11/2023",50,"Wednesday","10.11"
"3256","10/11/2023, 15:00-14","15:00-14",15,"00-14","10/11/2023",1,"Wednesday","10.11"
"3257","10/11/2023, 15:00-14","15:00-14",15,"00-14","10/11/2023",1,"Wednesday","10.11"
"3258","10/11/2023, 15:00-14","15:00-14",15,"00-14","10/11/2023",2,"Wednesday","10.11"
"3259","10/12/2023, 8:00-14","8:00-14",8,"00-14","10/12/2023",3,"Thursday","10.12"
"3260","10/12/2023, 8:00-14","8:00-14",8,"00-14","10/12/2023",1,"Thursday","10.12"
"3261","10/12/2023, 8:00-14","8:00-14",8,"00-14","10/12/2023",8,"Thursday","10.12"
"3262","10/12/2023, 8:15-29","8:15-29",8,"15-29","10/12/2023",7,"Thursday","10.12"
"3263","10/12/2023, 8:15-29","8:15-29",8,"15-29","10/12/2023",3,"Thursday","10.12"
"3264","10/12/2023, 8:15-29","8:15-29",8,"15-29","10/12/2023",8,"Thursday","10.12"
"3265","10/12/2023, 8:30-44","8:30-44",8,"30-44","10/12/2023",11,"Thursday","10.12"
"3266","10/12/2023, 8:30-44","8:30-44",8,"30-44","10/12/2023",1,"Thursday","10.12"
"3267","10/12/2023, 8:30-44","8:30-44",8,"30-44","10/12/2023",1,"Thursday","10.12"
"3268","10/12/2023, 8:30-44","8:30-44",8,"30-44","10/12/2023",14,"Thursday","10.12"
"3269","10/12/2023, 8:45-59","8:45-59",8,"45-59","10/12/2023",17,"Thursday","10.12"
"3270","10/12/2023, 8:45-59","8:45-59",8,"45-59","10/12/2023",1,"Thursday","10.12"
"3271","10/12/2023, 8:45-59","8:45-59",8,"45-59","10/12/2023",5,"Thursday","10.12"
"3272","10/12/2023, 8:45-59","8:45-59",8,"45-59","10/12/2023",27,"Thursday","10.12"
"3273","10/12/2023, 9:00-14","9:00-14",9,"00-14","10/12/2023",11,"Thursday","10.12"
"3274","10/12/2023, 9:00-14","9:00-14",9,"00-14","10/12/2023",1,"Thursday","10.12"
"3275","10/12/2023, 9:00-14","9:00-14",9,"00-14","10/12/2023",38,"Thursday","10.12"
"3276","10/12/2023, 9:15-29","9:15-29",9,"15-29","10/12/2023",3,"Thursday","10.12"
"3277","10/12/2023, 9:15-29","9:15-29",9,"15-29","10/12/2023",16,"Thursday","10.12"
"3278","10/12/2023, 9:15-29","9:15-29",9,"15-29","10/12/2023",1,"Thursday","10.12"
"3279","10/12/2023, 9:15-29","9:15-29",9,"15-29","10/12/2023",22,"Thursday","10.12"
"3280","10/12/2023, 9:30-44","9:30-44",9,"30-44","10/12/2023",13,"Thursday","10.12"
"3281","10/12/2023, 9:30-44","9:30-44",9,"30-44","10/12/2023",25,"Thursday","10.12"
"3282","10/12/2023, 9:45-59","9:45-59",9,"45-59","10/12/2023",14,"Thursday","10.12"
"3283","10/12/2023, 9:45-59","9:45-59",9,"45-59","10/12/2023",2,"Thursday","10.12"
"3284","10/12/2023, 9:45-59","9:45-59",9,"45-59","10/12/2023",24,"Thursday","10.12"
"3285","10/12/2023, 10:00-14","10:00-14",10,"00-14","10/12/2023",12,"Thursday","10.12"
"3286","10/12/2023, 10:00-14","10:00-14",10,"00-14","10/12/2023",1,"Thursday","10.12"
"3287","10/12/2023, 10:00-14","10:00-14",10,"00-14","10/12/2023",29,"Thursday","10.12"
"3288","10/12/2023, 10:15-29","10:15-29",10,"15-29","10/12/2023",8,"Thursday","10.12"
"3289","10/12/2023, 10:15-29","10:15-29",10,"15-29","10/12/2023",22,"Thursday","10.12"
"3290","10/12/2023, 10:30-44","10:30-44",10,"30-44","10/12/2023",3,"Thursday","10.12"
"3291","10/12/2023, 10:30-44","10:30-44",10,"30-44","10/12/2023",3,"Thursday","10.12"
"3292","10/12/2023, 10:30-44","10:30-44",10,"30-44","10/12/2023",6,"Thursday","10.12"
"3293","10/12/2023, 10:45-59","10:45-59",10,"45-59","10/12/2023",3,"Thursday","10.12"
"3294","10/12/2023, 10:45-59","10:45-59",10,"45-59","10/12/2023",3,"Thursday","10.12"
"3295","10/12/2023, 11:00-14","11:00-14",11,"00-14","10/12/2023",29,"Thursday","10.12"
"3296","10/12/2023, 11:00-14","11:00-14",11,"00-14","10/12/2023",3,"Thursday","10.12"
"3297","10/12/2023, 11:00-14","11:00-14",11,"00-14","10/12/2023",2,"Thursday","10.12"
"3298","10/12/2023, 11:00-14","11:00-14",11,"00-14","10/12/2023",78,"Thursday","10.12"
"3299","10/12/2023, 11:15-29","11:15-29",11,"15-29","10/12/2023",27,"Thursday","10.12"
"3300","10/12/2023, 11:15-29","11:15-29",11,"15-29","10/12/2023",4,"Thursday","10.12"
"3301","10/12/2023, 11:15-29","11:15-29",11,"15-29","10/12/2023",78,"Thursday","10.12"
"3302","10/12/2023, 11:30-44","11:30-44",11,"30-44","10/12/2023",50,"Thursday","10.12"
"3303","10/12/2023, 11:30-44","11:30-44",11,"30-44","10/12/2023",2,"Thursday","10.12"
"3304","10/12/2023, 11:30-44","11:30-44",11,"30-44","10/12/2023",5,"Thursday","10.12"
"3305","10/12/2023, 11:30-44","11:30-44",11,"30-44","10/12/2023",134,"Thursday","10.12"
"3306","10/12/2023, 11:45-59","11:45-59",11,"45-59","10/12/2023",53,"Thursday","10.12"
"3307","10/12/2023, 11:45-59","11:45-59",11,"45-59","10/12/2023",9,"Thursday","10.12"
"3308","10/12/2023, 11:45-59","11:45-59",11,"45-59","10/12/2023",67,"Thursday","10.12"
"3309","10/12/2023, 12:00-14","12:00-14",12,"00-14","10/12/2023",30,"Thursday","10.12"
"3310","10/12/2023, 12:00-14","12:00-14",12,"00-14","10/12/2023",11,"Thursday","10.12"
"3311","10/12/2023, 12:00-14","12:00-14",12,"00-14","10/12/2023",64,"Thursday","10.12"
"3312","10/12/2023, 12:15-29","12:15-29",12,"15-29","10/12/2023",39,"Thursday","10.12"
"3313","10/12/2023, 12:15-29","12:15-29",12,"15-29","10/12/2023",2,"Thursday","10.12"
"3314","10/12/2023, 12:15-29","12:15-29",12,"15-29","10/12/2023",2,"Thursday","10.12"
"3315","10/12/2023, 12:15-29","12:15-29",12,"15-29","10/12/2023",58,"Thursday","10.12"
"3316","10/12/2023, 12:30-44","12:30-44",12,"30-44","10/12/2023",36,"Thursday","10.12"
"3317","10/12/2023, 12:30-44","12:30-44",12,"30-44","10/12/2023",8,"Thursday","10.12"
"3318","10/12/2023, 12:30-44","12:30-44",12,"30-44","10/12/2023",37,"Thursday","10.12"
"3319","10/12/2023, 12:45-59","12:45-59",12,"45-59","10/12/2023",36,"Thursday","10.12"
"3320","10/12/2023, 12:45-59","12:45-59",12,"45-59","10/12/2023",4,"Thursday","10.12"
"3321","10/12/2023, 12:45-59","12:45-59",12,"45-59","10/12/2023",3,"Thursday","10.12"
"3322","10/12/2023, 12:45-59","12:45-59",12,"45-59","10/12/2023",89,"Thursday","10.12"
"3323","10/12/2023, 13:00-14","13:00-14",13,"00-14","10/12/2023",54,"Thursday","10.12"
"3324","10/12/2023, 13:00-14","13:00-14",13,"00-14","10/12/2023",2,"Thursday","10.12"
"3325","10/12/2023, 13:00-14","13:00-14",13,"00-14","10/12/2023",6,"Thursday","10.12"
"3326","10/12/2023, 13:00-14","13:00-14",13,"00-14","10/12/2023",147,"Thursday","10.12"
"3327","10/12/2023, 13:15-29","13:15-29",13,"15-29","10/12/2023",3,"Thursday","10.12"
"3328","10/12/2023, 13:15-29","13:15-29",13,"15-29","10/12/2023",43,"Thursday","10.12"
"3329","10/12/2023, 13:15-29","13:15-29",13,"15-29","10/12/2023",1,"Thursday","10.12"
"3330","10/12/2023, 13:15-29","13:15-29",13,"15-29","10/12/2023",2,"Thursday","10.12"
"3331","10/12/2023, 13:15-29","13:15-29",13,"15-29","10/12/2023",80,"Thursday","10.12"
"3332","10/12/2023, 13:30-44","13:30-44",13,"30-44","10/12/2023",16,"Thursday","10.12"
"3333","10/12/2023, 13:30-44","13:30-44",13,"30-44","10/12/2023",2,"Thursday","10.12"
"3334","10/12/2023, 13:30-44","13:30-44",13,"30-44","10/12/2023",37,"Thursday","10.12"
"3335","10/12/2023, 13:45-59","13:45-59",13,"45-59","10/12/2023",18,"Thursday","10.12"
"3336","10/12/2023, 13:45-59","13:45-59",13,"45-59","10/12/2023",1,"Thursday","10.12"
"3337","10/12/2023, 13:45-59","13:45-59",13,"45-59","10/12/2023",14,"Thursday","10.12"
"3338","10/12/2023, 14:00-14","14:00-14",14,"00-14","10/12/2023",14,"Thursday","10.12"
"3339","10/12/2023, 14:00-14","14:00-14",14,"00-14","10/12/2023",3,"Thursday","10.12"
"3340","10/12/2023, 14:00-14","14:00-14",14,"00-14","10/12/2023",23,"Thursday","10.12"
"3341","10/12/2023, 14:15-29","14:15-29",14,"15-29","10/12/2023",17,"Thursday","10.12"
"3342","10/12/2023, 14:15-29","14:15-29",14,"15-29","10/12/2023",32,"Thursday","10.12"
"3343","10/12/2023, 14:30-44","14:30-44",14,"30-44","10/12/2023",23,"Thursday","10.12"
"3344","10/12/2023, 14:30-44","14:30-44",14,"30-44","10/12/2023",1,"Thursday","10.12"
"3345","10/12/2023, 14:30-44","14:30-44",14,"30-44","10/12/2023",31,"Thursday","10.12"
"3346","10/12/2023, 14:45-59","14:45-59",14,"45-59","10/12/2023",17,"Thursday","10.12"
"3347","10/12/2023, 14:45-59","14:45-59",14,"45-59","10/12/2023",2,"Thursday","10.12"
"3348","10/12/2023, 14:45-59","14:45-59",14,"45-59","10/12/2023",1,"Thursday","10.12"
"3349","10/12/2023, 14:45-59","14:45-59",14,"45-59","10/12/2023",48,"Thursday","10.12"
"3350","10/12/2023, 15:00-14","15:00-14",15,"00-14","10/12/2023",8,"Thursday","10.12"
"3351","10/12/2023, 15:00-14","15:00-14",15,"00-14","10/12/2023",4,"Thursday","10.12"
"3352","10/13/2023, 7:30-44","7:30-44",7,"30-44","10/13/2023",1,"Friday","10.13"
"3353","10/13/2023, 8:00-14","8:00-14",8,"00-14","10/13/2023",2,"Friday","10.13"
"3354","10/13/2023, 8:00-14","8:00-14",8,"00-14","10/13/2023",3,"Friday","10.13"
"3355","10/13/2023, 8:00-14","8:00-14",8,"00-14","10/13/2023",3,"Friday","10.13"
"3356","10/13/2023, 8:15-29","8:15-29",8,"15-29","10/13/2023",5,"Friday","10.13"
"3357","10/13/2023, 8:15-29","8:15-29",8,"15-29","10/13/2023",1,"Friday","10.13"
"3358","10/13/2023, 8:15-29","8:15-29",8,"15-29","10/13/2023",5,"Friday","10.13"
"3359","10/13/2023, 8:30-44","8:30-44",8,"30-44","10/13/2023",8,"Friday","10.13"
"3360","10/13/2023, 8:30-44","8:30-44",8,"30-44","10/13/2023",1,"Friday","10.13"
"3361","10/13/2023, 8:30-44","8:30-44",8,"30-44","10/13/2023",1,"Friday","10.13"
"3362","10/13/2023, 8:30-44","8:30-44",8,"30-44","10/13/2023",11,"Friday","10.13"
"3363","10/13/2023, 8:45-59","8:45-59",8,"45-59","10/13/2023",11,"Friday","10.13"
"3364","10/13/2023, 8:45-59","8:45-59",8,"45-59","10/13/2023",3,"Friday","10.13"
"3365","10/13/2023, 8:45-59","8:45-59",8,"45-59","10/13/2023",16,"Friday","10.13"
"3366","10/13/2023, 9:00-14","9:00-14",9,"00-14","10/13/2023",7,"Friday","10.13"
"3367","10/13/2023, 9:00-14","9:00-14",9,"00-14","10/13/2023",2,"Friday","10.13"
"3368","10/13/2023, 9:00-14","9:00-14",9,"00-14","10/13/2023",21,"Friday","10.13"
"3369","10/13/2023, 9:15-29","9:15-29",9,"15-29","10/13/2023",11,"Friday","10.13"
"3370","10/13/2023, 9:15-29","9:15-29",9,"15-29","10/13/2023",1,"Friday","10.13"
"3371","10/13/2023, 9:15-29","9:15-29",9,"15-29","10/13/2023",21,"Friday","10.13"
"3372","10/13/2023, 9:30-44","9:30-44",9,"30-44","10/13/2023",12,"Friday","10.13"
"3373","10/13/2023, 9:30-44","9:30-44",9,"30-44","10/13/2023",1,"Friday","10.13"
"3374","10/13/2023, 9:30-44","9:30-44",9,"30-44","10/13/2023",1,"Friday","10.13"
"3375","10/13/2023, 9:30-44","9:30-44",9,"30-44","10/13/2023",9,"Friday","10.13"
"3376","10/13/2023, 9:45-59","9:45-59",9,"45-59","10/13/2023",8,"Friday","10.13"
"3377","10/13/2023, 9:45-59","9:45-59",9,"45-59","10/13/2023",1,"Friday","10.13"
"3378","10/13/2023, 9:45-59","9:45-59",9,"45-59","10/13/2023",2,"Friday","10.13"
"3379","10/13/2023, 9:45-59","9:45-59",9,"45-59","10/13/2023",21,"Friday","10.13"
"3380","10/13/2023, 10:00-14","10:00-14",10,"00-14","10/13/2023",10,"Friday","10.13"
"3381","10/13/2023, 10:00-14","10:00-14",10,"00-14","10/13/2023",36,"Friday","10.13"
"3382","10/13/2023, 10:15-29","10:15-29",10,"15-29","10/13/2023",5,"Friday","10.13"
"3383","10/13/2023, 10:15-29","10:15-29",10,"15-29","10/13/2023",2,"Friday","10.13"
"3384","10/13/2023, 10:30-44","10:30-44",10,"30-44","10/13/2023",1,"Friday","10.13"
"3385","10/13/2023, 10:30-44","10:30-44",10,"30-44","10/13/2023",4,"Friday","10.13"
"3386","10/13/2023, 10:45-59","10:45-59",10,"45-59","10/13/2023",2,"Friday","10.13"
"3387","10/13/2023, 10:45-59","10:45-59",10,"45-59","10/13/2023",1,"Friday","10.13"
"3388","10/13/2023, 10:45-59","10:45-59",10,"45-59","10/13/2023",6,"Friday","10.13"
"3389","10/13/2023, 11:00-14","11:00-14",11,"00-14","10/13/2023",30,"Friday","10.13"
"3390","10/13/2023, 11:00-14","11:00-14",11,"00-14","10/13/2023",2,"Friday","10.13"
"3391","10/13/2023, 11:00-14","11:00-14",11,"00-14","10/13/2023",83,"Friday","10.13"
"3392","10/13/2023, 11:15-29","11:15-29",11,"15-29","10/13/2023",28,"Friday","10.13"
"3393","10/13/2023, 11:15-29","11:15-29",11,"15-29","10/13/2023",1,"Friday","10.13"
"3394","10/13/2023, 11:15-29","11:15-29",11,"15-29","10/13/2023",50,"Friday","10.13"
"3395","10/13/2023, 11:30-44","11:30-44",11,"30-44","10/13/2023",26,"Friday","10.13"
"3396","10/13/2023, 11:30-44","11:30-44",11,"30-44","10/13/2023",4,"Friday","10.13"
"3397","10/13/2023, 11:30-44","11:30-44",11,"30-44","10/13/2023",28,"Friday","10.13"
"3398","10/13/2023, 11:45-59","11:45-59",11,"45-59","10/13/2023",26,"Friday","10.13"
"3399","10/13/2023, 11:45-59","11:45-59",11,"45-59","10/13/2023",8,"Friday","10.13"
"3400","10/13/2023, 11:45-59","11:45-59",11,"45-59","10/13/2023",22,"Friday","10.13"
"3401","10/13/2023, 12:00-14","12:00-14",12,"00-14","10/13/2023",1,"Friday","10.13"
"3402","10/13/2023, 12:00-14","12:00-14",12,"00-14","10/13/2023",47,"Friday","10.13"
"3403","10/13/2023, 12:00-14","12:00-14",12,"00-14","10/13/2023",5,"Friday","10.13"
"3404","10/13/2023, 12:00-14","12:00-14",12,"00-14","10/13/2023",71,"Friday","10.13"
"3405","10/13/2023, 12:15-29","12:15-29",12,"15-29","10/13/2023",1,"Friday","10.13"
"3406","10/13/2023, 12:15-29","12:15-29",12,"15-29","10/13/2023",63,"Friday","10.13"
"3407","10/13/2023, 12:15-29","12:15-29",12,"15-29","10/13/2023",3,"Friday","10.13"
"3408","10/13/2023, 12:15-29","12:15-29",12,"15-29","10/13/2023",5,"Friday","10.13"
"3409","10/13/2023, 12:15-29","12:15-29",12,"15-29","10/13/2023",113,"Friday","10.13"
"3410","10/13/2023, 12:30-44","12:30-44",12,"30-44","10/13/2023",34,"Friday","10.13"
"3411","10/13/2023, 12:30-44","12:30-44",12,"30-44","10/13/2023",4,"Friday","10.13"
"3412","10/13/2023, 12:30-44","12:30-44",12,"30-44","10/13/2023",54,"Friday","10.13"
"3413","10/13/2023, 12:45-59","12:45-59",12,"45-59","10/13/2023",28,"Friday","10.13"
"3414","10/13/2023, 12:45-59","12:45-59",12,"45-59","10/13/2023",2,"Friday","10.13"
"3415","10/13/2023, 12:45-59","12:45-59",12,"45-59","10/13/2023",10,"Friday","10.13"
"3416","10/13/2023, 12:45-59","12:45-59",12,"45-59","10/13/2023",44,"Friday","10.13"
"3417","10/13/2023, 13:00-14","13:00-14",13,"00-14","10/13/2023",1,"Friday","10.13"
"3418","10/13/2023, 13:00-14","13:00-14",13,"00-14","10/13/2023",38,"Friday","10.13"
"3419","10/13/2023, 13:00-14","13:00-14",13,"00-14","10/13/2023",1,"Friday","10.13"
"3420","10/13/2023, 13:00-14","13:00-14",13,"00-14","10/13/2023",4,"Friday","10.13"
"3421","10/13/2023, 13:00-14","13:00-14",13,"00-14","10/13/2023",31,"Friday","10.13"
"3422","10/13/2023, 13:15-29","13:15-29",13,"15-29","10/13/2023",40,"Friday","10.13"
"3423","10/13/2023, 13:15-29","13:15-29",13,"15-29","10/13/2023",2,"Friday","10.13"
"3424","10/13/2023, 13:15-29","13:15-29",13,"15-29","10/13/2023",65,"Friday","10.13"
"3425","10/13/2023, 13:30-44","13:30-44",13,"30-44","10/13/2023",33,"Friday","10.13"
"3426","10/13/2023, 13:30-44","13:30-44",13,"30-44","10/13/2023",1,"Friday","10.13"
"3427","10/13/2023, 13:30-44","13:30-44",13,"30-44","10/13/2023",2,"Friday","10.13"
"3428","10/13/2023, 13:30-44","13:30-44",13,"30-44","10/13/2023",53,"Friday","10.13"
"3429","10/13/2023, 13:45-59","13:45-59",13,"45-59","10/13/2023",19,"Friday","10.13"
"3430","10/13/2023, 13:45-59","13:45-59",13,"45-59","10/13/2023",3,"Friday","10.13"
"3431","10/13/2023, 13:45-59","13:45-59",13,"45-59","10/13/2023",10,"Friday","10.13"
"3432","10/13/2023, 14:00-14","14:00-14",14,"00-14","10/13/2023",6,"Friday","10.13"
"3433","10/13/2023, 14:00-14","14:00-14",14,"00-14","10/13/2023",1,"Friday","10.13"
"3434","10/13/2023, 14:00-14","14:00-14",14,"00-14","10/13/2023",2,"Friday","10.13"
"3435","10/16/2023, 7:30-44","7:30-44",7,"30-44","10/16/2023",1,"Monday","10.16"
"3436","10/16/2023, 8:00-14","8:00-14",8,"00-14","10/16/2023",4,"Monday","10.16"
"3437","10/16/2023, 8:00-14","8:00-14",8,"00-14","10/16/2023",7,"Monday","10.16"
"3438","10/16/2023, 8:15-29","8:15-29",8,"15-29","10/16/2023",3,"Monday","10.16"
"3439","10/16/2023, 8:15-29","8:15-29",8,"15-29","10/16/2023",1,"Monday","10.16"
"3440","10/16/2023, 8:15-29","8:15-29",8,"15-29","10/16/2023",4,"Monday","10.16"
"3441","10/16/2023, 8:30-44","8:30-44",8,"30-44","10/16/2023",7,"Monday","10.16"
"3442","10/16/2023, 8:30-44","8:30-44",8,"30-44","10/16/2023",3,"Monday","10.16"
"3443","10/16/2023, 8:30-44","8:30-44",8,"30-44","10/16/2023",18,"Monday","10.16"
"3444","10/16/2023, 8:45-59","8:45-59",8,"45-59","10/16/2023",11,"Monday","10.16"
"3445","10/16/2023, 8:45-59","8:45-59",8,"45-59","10/16/2023",1,"Monday","10.16"
"3446","10/16/2023, 8:45-59","8:45-59",8,"45-59","10/16/2023",32,"Monday","10.16"
"3447","10/16/2023, 9:00-14","9:00-14",9,"00-14","10/16/2023",6,"Monday","10.16"
"3448","10/16/2023, 9:00-14","9:00-14",9,"00-14","10/16/2023",1,"Monday","10.16"
"3449","10/16/2023, 9:00-14","9:00-14",9,"00-14","10/16/2023",35,"Monday","10.16"
"3450","10/16/2023, 9:15-29","9:15-29",9,"15-29","10/16/2023",11,"Monday","10.16"
"3451","10/16/2023, 9:15-29","9:15-29",9,"15-29","10/16/2023",1,"Monday","10.16"
"3452","10/16/2023, 9:15-29","9:15-29",9,"15-29","10/16/2023",19,"Monday","10.16"
